Time: 2024-05-19 21:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 307.3, 'Long wave outgoing solar radiation': 367.1, 'Global radiation': -2.5, 'Direct solar radiation': -2.9, 'Reflected radiation': -1.6, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 21:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 305.9, 'Long wave outgoing solar radiation': 362.8, 'Global radiation': -2.9, 'Direct solar radiation': -1.5, 'Reflected radiation': -2.0, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 21:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 304.2, 'Long wave outgoing solar radiation': 362.1, 'Global radiation': -2.3, 'Direct solar radiation': -1.1, 'Reflected radiation': -1.8, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 22:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 302.9, 'Long wave outgoing solar radiation': 358.6, 'Global radiation': -2.5, 'Direct solar radiation': -2.4, 'Reflected radiation': -1.3, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 22:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 301.6, 'Long wave outgoing solar radiation': 357.7, 'Global radiation': -2.4, 'Direct solar radiation': -3.5, 'Reflected radiation': -2.2, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 22:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 298.8, 'Long wave outgoing solar radiation': 355.2, 'Global radiation': -2.0, 'Direct solar radiation': -0.7, 'Reflected radiation': -2.2, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 22:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 298.5, 'Long wave outgoing solar radiation': 356.7, 'Global radiation': -2.5, 'Direct solar radiation': -0.6, 'Reflected radiation': -1.2, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 23:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 299.3, 'Long wave outgoing solar radiation': 355.8, 'Global radiation': -2.7, 'Direct solar radiation': -2.3, 'Reflected radiation': -1.4, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 23:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 296.1, 'Long wave outgoing solar radiation': 354.3, 'Global radiation': -2.8, 'Direct solar radiation': -1.6, 'Reflected radiation': -1.7, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 23:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 294.5, 'Long wave outgoing solar radiation': 351.5, 'Global radiation': -2.4, 'Direct solar radiation': -2.5, 'Reflected radiation': -1.3, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-19 23:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 294.9, 'Long wave outgoing solar radiation': 350.4, 'Global radiation': -2.9, 'Direct solar radiation': -2.0, 'Reflected radiation': -1.0, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 00:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 304.3, 'Long wave outgoing solar radiation': 351.0, 'Global radiation': -2.4, 'Direct solar radiation': -2.6, 'Reflected radiation': -1.5, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 00:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 311.4, 'Long wave outgoing solar radiation': 354.1, 'Global radiation': -2.1, 'Direct solar radiation': -0.8, 'Reflected radiation': -0.9, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 00:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 337.0, 'Long wave outgoing solar radiation': 359.1, 'Global radiation': -1.7, 'Direct solar radiation': -0.3, 'Reflected radiation': -1.4, 'Sunshine duration': 0.0, 'Diffuse radiation': -0.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 00:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 343.9, 'Long wave outgoing solar radiation': 363.1, 'Global radiation': -1.5, 'Direct solar radiation': 2.0, 'Reflected radiation': -0.3, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 01:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 349.4, 'Long wave outgoing solar radiation': 365.9, 'Global radiation': -1.4, 'Direct solar radiation': -0.9, 'Reflected radiation': -0.4, 'Sunshine duration': 0.0, 'Diffuse radiation': -0.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 01:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 350.2, 'Long wave outgoing solar radiation': 364.8, 'Global radiation': -1.7, 'Direct solar radiation': -3.9, 'Reflected radiation': 0.3, 'Sunshine duration': 0.0, 'Diffuse radiation': -0.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 01:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 344.4, 'Long wave outgoing solar radiation': 362.5, 'Global radiation': 2.7, 'Direct solar radiation': -1.0, 'Reflected radiation': 1.0, 'Sunshine duration': 0.0, 'Diffuse radiation': 3.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 01:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 346.2, 'Long wave outgoing solar radiation': 361.5, 'Global radiation': 2.6, 'Direct solar radiation': -1.0, 'Reflected radiation': 0.5, 'Sunshine duration': 0.0, 'Diffuse radiation': 2.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 02:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 339.5, 'Long wave outgoing solar radiation': 359.8, 'Global radiation': 6.5, 'Direct solar radiation': 7.0, 'Reflected radiation': 2.1, 'Sunshine duration': 0.0, 'Diffuse radiation': 5.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 02:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 335.6, 'Long wave outgoing solar radiation': 358.5, 'Global radiation': 8.4, 'Direct solar radiation': -0.5, 'Reflected radiation': 1.8, 'Sunshine duration': 0.0, 'Diffuse radiation': 8.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 02:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 333.4, 'Long wave outgoing solar radiation': 357.4, 'Global radiation': 13.5, 'Direct solar radiation': -0.4, 'Reflected radiation': 3.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 14.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 02:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 331.8, 'Long wave outgoing solar radiation': 356.6, 'Global radiation': 20.3, 'Direct solar radiation': -0.6, 'Reflected radiation': 4.4, 'Sunshine duration': 0.0, 'Diffuse radiation': 21.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-20 03:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 327.6, 'Long wave outgoing solar radiation': 356.8, 'Global radiation': 34.3, 'Direct solar radiation': -1.3, 'Reflected radiation': 8.1, 'Sunshine duration': 0.0, 'Diffuse radiation': 35.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
Time: 2024-05-20 03:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 321.1, 'Long wave outgoing solar radiation': 357.7, 'Global radiation': 64.6, 'Direct solar radiation': 2.8, 'Reflected radiation': 15.5, 'Sunshine duration': 0.0, 'Diffuse radiation': 68.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
Time: 2024-05-20 03:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 313.5, 'Long wave outgoing solar radiation': 358.9, 'Global radiation': 78.4, 'Direct solar radiation': 2.7, 'Reflected radiation': 19.6, 'Sunshine duration': 0.0, 'Diffuse radiation': 82.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
Time: 2024-05-20 03:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 329.4, 'Long wave outgoing solar radiation': 364.3, 'Global radiation': 104.2, 'Direct solar radiation': 155.5, 'Reflected radiation': 28.8, 'Sunshine duration': 35.0, 'Diffuse radiation': 86.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
Time: 2024-05-20 04:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 312.6, 'Long wave outgoing solar radiation': 360.9, 'Global radiation': 98.2, 'Direct solar radiation': 1.1, 'Reflected radiation': 23.2, 'Sunshine duration': 0.0, 'Diffuse radiation': 103.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.2}
Time: 2024-05-20 04:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 327.4, 'Long wave outgoing solar radiation': 363.1, 'Global radiation': 106.6, 'Direct solar radiation': 2.4, 'Reflected radiation': 26.4, 'Sunshine duration': 0.0, 'Diffuse radiation': 113.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.2}
Time: 2024-05-20 04:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 306.8, 'Long wave outgoing solar radiation': 366.1, 'Global radiation': 164.5, 'Direct solar radiation': 73.6, 'Reflected radiation': 39.7, 'Sunshine duration': 0.0, 'Diffuse radiation': 162.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.4}
Time: 2024-05-20 04:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 287.4, 'Long wave outgoing solar radiation': 376.3, 'Global radiation': 385.6, 'Direct solar radiation': 676.1, 'Reflected radiation': 103.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 137.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.5}
Time: 2024-05-20 05:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 281.3, 'Long wave outgoing solar radiation': 365.5, 'Global radiation': 173.2, 'Direct solar radiation': 48.4, 'Reflected radiation': 41.1, 'Sunshine duration': 0.0, 'Diffuse radiation': 153.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.6}
Time: 2024-05-20 05:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 289.0, 'Long wave outgoing solar radiation': 382.7, 'Global radiation': 442.1, 'Direct solar radiation': 655.7, 'Reflected radiation': 121.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 207.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.8}
Time: 2024-05-20 05:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 274.3, 'Long wave outgoing solar radiation': 368.7, 'Global radiation': 283.4, 'Direct solar radiation': 101.4, 'Reflected radiation': 57.7, 'Sunshine duration': 15.0, 'Diffuse radiation': 154.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.8}
Time: 2024-05-20 05:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 269.9, 'Long wave outgoing solar radiation': 392.1, 'Global radiation': 457.7, 'Direct solar radiation': 847.5, 'Reflected radiation': 120.8, 'Sunshine duration': 60.0, 'Diffuse radiation': 76.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.1}
Time: 2024-05-20 06:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 269.7, 'Long wave outgoing solar radiation': 398.3, 'Global radiation': 492.0, 'Direct solar radiation': 856.3, 'Reflected radiation': 127.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 80.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.3}
Time: 2024-05-20 06:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 269.4, 'Long wave outgoing solar radiation': 398.4, 'Global radiation': 520.3, 'Direct solar radiation': 869.1, 'Reflected radiation': 133.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 79.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.4}
Time: 2024-05-20 06:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 270.8, 'Long wave outgoing solar radiation': 406.4, 'Global radiation': 542.6, 'Direct solar radiation': 886.1, 'Reflected radiation': 137.7, 'Sunshine duration': 60.0, 'Diffuse radiation': 72.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.6}
Time: 2024-05-20 06:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 269.8, 'Long wave outgoing solar radiation': 409.0, 'Global radiation': 568.6, 'Direct solar radiation': 897.1, 'Reflected radiation': 141.9, 'Sunshine duration': 60.0, 'Diffuse radiation': 68.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.8}
Time: 2024-05-20 07:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 270.0, 'Long wave outgoing solar radiation': 409.7, 'Global radiation': 594.0, 'Direct solar radiation': 911.1, 'Reflected radiation': 147.3, 'Sunshine duration': 60.0, 'Diffuse radiation': 67.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.0}
Time: 2024-05-20 07:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 270.5, 'Long wave outgoing solar radiation': 410.6, 'Global radiation': 618.1, 'Direct solar radiation': 919.0, 'Reflected radiation': 150.4, 'Sunshine duration': 60.0, 'Diffuse radiation': 65.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.3}
Time: 2024-05-20 07:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 269.9, 'Long wave outgoing solar radiation': 417.9, 'Global radiation': 643.8, 'Direct solar radiation': 928.6, 'Reflected radiation': 155.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 65.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.5}
Time: 2024-05-20 07:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 270.9, 'Long wave outgoing solar radiation': 430.9, 'Global radiation': 665.6, 'Direct solar radiation': 937.5, 'Reflected radiation': 160.0, 'Sunshine duration': 60.0, 'Diffuse radiation': 66.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.7}
Time: 2024-05-20 08:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 271.2, 'Long wave outgoing solar radiation': 427.0, 'Global radiation': 689.4, 'Direct solar radiation': 946.0, 'Reflected radiation': 164.8, 'Sunshine duration': 60.0, 'Diffuse radiation': 65.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.9}
Time: 2024-05-20 08:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 272.9, 'Long wave outgoing solar radiation': 430.8, 'Global radiation': 705.6, 'Direct solar radiation': 946.1, 'Reflected radiation': 167.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 64.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.1}
Time: 2024-05-20 08:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 275.3, 'Long wave outgoing solar radiation': 437.7, 'Global radiation': 720.5, 'Direct solar radiation': 955.9, 'Reflected radiation': 169.8, 'Sunshine duration': 60.0, 'Diffuse radiation': 65.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.3}
Time: 2024-05-20 08:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 275.0, 'Long wave outgoing solar radiation': 441.0, 'Global radiation': 739.8, 'Direct solar radiation': 953.4, 'Reflected radiation': 172.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 64.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.5}
Time: 2024-05-20 09:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 275.1, 'Long wave outgoing solar radiation': 435.5, 'Global radiation': 754.6, 'Direct solar radiation': 962.0, 'Reflected radiation': 174.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 65.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.6}
Time: 2024-05-20 09:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 276.1, 'Long wave outgoing solar radiation': 441.0, 'Global radiation': 767.1, 'Direct solar radiation': 966.5, 'Reflected radiation': 177.8, 'Sunshine duration': 60.0, 'Diffuse radiation': 64.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.7}
Time: 2024-05-20 09:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 278.2, 'Long wave outgoing solar radiation': 453.4, 'Global radiation': 771.1, 'Direct solar radiation': 964.3, 'Reflected radiation': 178.7, 'Sunshine duration': 60.0, 'Diffuse radiation': 66.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.8}
Time: 2024-05-20 09:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 280.4, 'Long wave outgoing solar radiation': 454.2, 'Global radiation': 778.5, 'Direct solar radiation': 966.0, 'Reflected radiation': 177.9, 'Sunshine duration': 60.0, 'Diffuse radiation': 65.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.9}
Time: 2024-05-20 10:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 281.7, 'Long wave outgoing solar radiation': 451.5, 'Global radiation': 784.1, 'Direct solar radiation': 964.4, 'Reflected radiation': 178.0, 'Sunshine duration': 60.0, 'Diffuse radiation': 66.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.0}
Time: 2024-05-20 10:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 279.5, 'Long wave outgoing solar radiation': 447.9, 'Global radiation': 789.3, 'Direct solar radiation': 971.2, 'Reflected radiation': 178.3, 'Sunshine duration': 60.0, 'Diffuse radiation': 66.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.0}
Time: 2024-05-20 10:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 281.1, 'Long wave outgoing solar radiation': 456.1, 'Global radiation': 789.2, 'Direct solar radiation': 965.4, 'Reflected radiation': 178.4, 'Sunshine duration': 60.0, 'Diffuse radiation': 68.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.0}
Time: 2024-05-20 10:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 281.1, 'Long wave outgoing solar radiation': 455.7, 'Global radiation': 785.8, 'Direct solar radiation': 963.9, 'Reflected radiation': 177.9, 'Sunshine duration': 60.0, 'Diffuse radiation': 69.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.0}
Time: 2024-05-20 11:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 281.4, 'Long wave outgoing solar radiation': 456.1, 'Global radiation': 785.4, 'Direct solar radiation': 970.2, 'Reflected radiation': 178.4, 'Sunshine duration': 60.0, 'Diffuse radiation': 70.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.9}
Time: 2024-05-20 11:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 280.5, 'Long wave outgoing solar radiation': 458.0, 'Global radiation': 773.4, 'Direct solar radiation': 956.8, 'Reflected radiation': 175.8, 'Sunshine duration': 60.0, 'Diffuse radiation': 72.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.8}
Time: 2024-05-20 11:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 282.2, 'Long wave outgoing solar radiation': 457.6, 'Global radiation': 766.0, 'Direct solar radiation': 959.3, 'Reflected radiation': 175.8, 'Sunshine duration': 60.0, 'Diffuse radiation': 69.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.8}
Time: 2024-05-20 11:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 285.6, 'Long wave outgoing solar radiation': 456.3, 'Global radiation': 751.6, 'Direct solar radiation': 951.3, 'Reflected radiation': 173.7, 'Sunshine duration': 60.0, 'Diffuse radiation': 71.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.6}
Time: 2024-05-20 12:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 286.3, 'Long wave outgoing solar radiation': 451.1, 'Global radiation': 740.3, 'Direct solar radiation': 952.3, 'Reflected radiation': 170.6, 'Sunshine duration': 60.0, 'Diffuse radiation': 69.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.5}
Time: 2024-05-20 12:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 286.6, 'Long wave outgoing solar radiation': 450.4, 'Global radiation': 723.6, 'Direct solar radiation': 950.2, 'Reflected radiation': 168.0, 'Sunshine duration': 60.0, 'Diffuse radiation': 70.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.3}
Time: 2024-05-20 12:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 287.3, 'Long wave outgoing solar radiation': 447.4, 'Global radiation': 701.8, 'Direct solar radiation': 922.3, 'Reflected radiation': 164.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 82.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.2}
Time: 2024-05-20 12:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 286.7, 'Long wave outgoing solar radiation': 455.9, 'Global radiation': 684.2, 'Direct solar radiation': 904.9, 'Reflected radiation': 160.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 91.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.0}
Time: 2024-05-20 13:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 288.0, 'Long wave outgoing solar radiation': 443.9, 'Global radiation': 660.7, 'Direct solar radiation': 864.2, 'Reflected radiation': 157.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 111.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.8}
Time: 2024-05-20 13:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 291.1, 'Long wave outgoing solar radiation': 439.1, 'Global radiation': 615.3, 'Direct solar radiation': 807.0, 'Reflected radiation': 147.3, 'Sunshine duration': 60.0, 'Diffuse radiation': 117.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.5}
Time: 2024-05-20 13:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 291.3, 'Long wave outgoing solar radiation': 442.2, 'Global radiation': 594.6, 'Direct solar radiation': 820.4, 'Reflected radiation': 143.2, 'Sunshine duration': 60.0, 'Diffuse radiation': 105.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.3}
Time: 2024-05-20 13:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 290.4, 'Long wave outgoing solar radiation': 438.6, 'Global radiation': 576.4, 'Direct solar radiation': 822.0, 'Reflected radiation': 140.9, 'Sunshine duration': 60.0, 'Diffuse radiation': 103.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.1}
Time: 2024-05-20 14:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 288.8, 'Long wave outgoing solar radiation': 429.3, 'Global radiation': 541.7, 'Direct solar radiation': 799.5, 'Reflected radiation': 133.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 101.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.9}
Time: 2024-05-20 14:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 289.4, 'Long wave outgoing solar radiation': 431.2, 'Global radiation': 520.8, 'Direct solar radiation': 808.7, 'Reflected radiation': 128.4, 'Sunshine duration': 60.0, 'Diffuse radiation': 94.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.7}
Time: 2024-05-20 14:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 288.2, 'Long wave outgoing solar radiation': 428.8, 'Global radiation': 504.4, 'Direct solar radiation': 837.6, 'Reflected radiation': 127.3, 'Sunshine duration': 60.0, 'Diffuse radiation': 81.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.5}
Time: 2024-05-20 14:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 289.0, 'Long wave outgoing solar radiation': 425.0, 'Global radiation': 469.4, 'Direct solar radiation': 812.8, 'Reflected radiation': 120.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 82.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.3}
Time: 2024-05-20 15:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 287.8, 'Long wave outgoing solar radiation': 418.7, 'Global radiation': 406.6, 'Direct solar radiation': 691.8, 'Reflected radiation': 104.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 97.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.1}
Time: 2024-05-20 15:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 288.9, 'Long wave outgoing solar radiation': 414.2, 'Global radiation': 364.9, 'Direct solar radiation': 618.5, 'Reflected radiation': 93.6, 'Sunshine duration': 60.0, 'Diffuse radiation': 105.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.9}
Time: 2024-05-20 15:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 288.7, 'Long wave outgoing solar radiation': 412.7, 'Global radiation': 363.7, 'Direct solar radiation': 695.4, 'Reflected radiation': 95.9, 'Sunshine duration': 60.0, 'Diffuse radiation': 93.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.8}
Time: 2024-05-20 15:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 287.0, 'Long wave outgoing solar radiation': 410.3, 'Global radiation': 326.6, 'Direct solar radiation': 659.3, 'Reflected radiation': 88.0, 'Sunshine duration': 60.0, 'Diffuse radiation': 82.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.7}
Time: 2024-05-20 16:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 287.6, 'Long wave outgoing solar radiation': 401.3, 'Global radiation': 271.3, 'Direct solar radiation': 524.9, 'Reflected radiation': 73.7, 'Sunshine duration': 60.0, 'Diffuse radiation': 99.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.5}
Time: 2024-05-20 16:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 286.8, 'Long wave outgoing solar radiation': 399.7, 'Global radiation': 265.1, 'Direct solar radiation': 577.1, 'Reflected radiation': 73.2, 'Sunshine duration': 60.0, 'Diffuse radiation': 89.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.4}
