Time: 2024-05-16 13:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 14:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 23.9, 'Wind speed': 3.6, 'Gust speed': 7.1, 'Wind direction': 273.0, 'Relative humidity': 37.0, 'Dew-point temperature': 8.3, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.7, 'Horizontal visibility': 28530.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 14:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 14:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 24.1, 'Wind speed': 3.9, 'Gust speed': 7.8, 'Wind direction': 284.0, 'Relative humidity': 36.0, 'Dew-point temperature': 8.1, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.7, 'Horizontal visibility': 40430.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 14:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 15:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 23.5, 'Wind speed': 3.8, 'Gust speed': 9.2, 'Wind direction': 277.0, 'Relative humidity': 36.0, 'Dew-point temperature': 7.6, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.7, 'Horizontal visibility': 41230.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 15:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 15:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 23.6, 'Wind speed': 2.4, 'Gust speed': 7.8, 'Wind direction': 285.0, 'Relative humidity': 36.0, 'Dew-point temperature': 7.4, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.6, 'Horizontal visibility': 40760.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 15:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 16:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 23.1, 'Wind speed': 3.2, 'Gust speed': 6.2, 'Wind direction': 290.0, 'Relative humidity': 37.0, 'Dew-point temperature': 7.6, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.7, 'Horizontal visibility': 48180.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 16:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 16:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 22.2, 'Wind speed': 3.3, 'Gust speed': 8.1, 'Wind direction': 280.0, 'Relative humidity': 37.0, 'Dew-point temperature': 6.9, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.7, 'Horizontal visibility': 43120.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 16:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 17:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 21.6, 'Wind speed': 2.9, 'Gust speed': 6.8, 'Wind direction': 271.0, 'Relative humidity': 39.0, 'Dew-point temperature': 7.2, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.8, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 17:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 17:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 20.9, 'Wind speed': 3.0, 'Gust speed': 7.0, 'Wind direction': 282.0, 'Relative humidity': 41.0, 'Dew-point temperature': 7.1, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1021.8, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 17:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 18:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 20.3, 'Wind speed': 2.5, 'Gust speed': 5.1, 'Wind direction': 284.0, 'Relative humidity': 42.0, 'Dew-point temperature': 7.0, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1022.1, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 18:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 18:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 19.4, 'Wind speed': 2.2, 'Gust speed': 5.3, 'Wind direction': 282.0, 'Relative humidity': 44.0, 'Dew-point temperature': 7.0, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1022.3, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 18:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 19:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 18.5, 'Wind speed': 2.3, 'Gust speed': 4.6, 'Wind direction': 270.0, 'Relative humidity': 47.0, 'Dew-point temperature': 7.0, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1022.5, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 19:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 19:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 17.6, 'Wind speed': 2.1, 'Gust speed': 3.7, 'Wind direction': 275.0, 'Relative humidity': 50.0, 'Dew-point temperature': 7.0, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1022.7, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 19:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 20:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 17.1, 'Wind speed': 2.2, 'Gust speed': 4.1, 'Wind direction': 297.0, 'Relative humidity': 51.0, 'Dew-point temperature': 6.8, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1022.8, 'Horizontal visibility': 40280.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 20:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 20:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 16.2, 'Wind speed': 1.9, 'Gust speed': 3.4, 'Wind direction': 295.0, 'Relative humidity': 53.0, 'Dew-point temperature': 6.7, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1022.9, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 20:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 21:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 14.9, 'Wind speed': 2.3, 'Gust speed': 3.8, 'Wind direction': 270.0, 'Relative humidity': 57.0, 'Dew-point temperature': 6.5, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.1, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 21:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 21:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 14.1, 'Wind speed': 1.7, 'Gust speed': 3.2, 'Wind direction': 270.0, 'Relative humidity': 61.0, 'Dew-point temperature': 6.8, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.2, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 21:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 22:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 14.0, 'Wind speed': 1.9, 'Gust speed': 4.0, 'Wind direction': 284.0, 'Relative humidity': 61.0, 'Dew-point temperature': 6.5, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.4, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 22:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 22:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 13.6, 'Wind speed': 2.2, 'Gust speed': 4.3, 'Wind direction': 291.0, 'Relative humidity': 60.0, 'Dew-point temperature': 6.0, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.4, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 22:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 23:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 12.4, 'Wind speed': 1.8, 'Gust speed': 2.7, 'Wind direction': 261.0, 'Relative humidity': 66.0, 'Dew-point temperature': 6.1, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.4, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 23:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-16 23:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 12.5, 'Wind speed': 1.9, 'Gust speed': 4.0, 'Wind direction': 274.0, 'Relative humidity': 64.0, 'Dew-point temperature': 5.9, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.5, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-16 23:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 00:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 11.6, 'Wind speed': 1.8, 'Gust speed': 2.9, 'Wind direction': 285.0, 'Relative humidity': 68.0, 'Dew-point temperature': 6.0, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.6, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 00:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 00:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 10.7, 'Wind speed': 1.9, 'Gust speed': 2.9, 'Wind direction': 286.0, 'Relative humidity': 73.0, 'Dew-point temperature': 6.0, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.7, 'Horizontal visibility': 45760.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 00:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 01:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 10.1, 'Wind speed': 2.0, 'Gust speed': 3.1, 'Wind direction': 274.0, 'Relative humidity': 70.0, 'Dew-point temperature': 4.9, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.7, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 01:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 01:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 8.8, 'Wind speed': 1.7, 'Gust speed': 2.7, 'Wind direction': 297.0, 'Relative humidity': 81.0, 'Dew-point temperature': 5.6, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.8, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 01:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 02:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 7.8, 'Wind speed': 1.4, 'Gust speed': 2.3, 'Wind direction': 295.0, 'Relative humidity': 84.0, 'Dew-point temperature': 5.3, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.8, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 02:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 02:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 7.9, 'Wind speed': 1.7, 'Gust speed': 2.4, 'Wind direction': 317.0, 'Relative humidity': 81.0, 'Dew-point temperature': 4.9, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.8, 'Horizontal visibility': 50000.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 02:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 03:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 9.2, 'Wind speed': 2.2, 'Gust speed': 3.2, 'Wind direction': 318.0, 'Relative humidity': 80.0, 'Dew-point temperature': 6.0, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.7, 'Horizontal visibility': 49670.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 03:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 03:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 11.3, 'Wind speed': 2.0, 'Gust speed': 3.1, 'Wind direction': 318.0, 'Relative humidity': 78.0, 'Dew-point temperature': 7.7, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.5, 'Horizontal visibility': 42510.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 03:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 04:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 12.8, 'Wind speed': 2.1, 'Gust speed': 3.7, 'Wind direction': 319.0, 'Relative humidity': 66.0, 'Dew-point temperature': 6.6, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.5, 'Horizontal visibility': 43100.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 04:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 04:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 14.5, 'Wind speed': 2.0, 'Gust speed': 3.4, 'Wind direction': 312.0, 'Relative humidity': 62.0, 'Dew-point temperature': 7.2, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.6, 'Horizontal visibility': 41700.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 04:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 05:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 15.4, 'Wind speed': 1.8, 'Gust speed': 2.9, 'Wind direction': 313.0, 'Relative humidity': 59.0, 'Dew-point temperature': 7.5, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.5, 'Horizontal visibility': 36210.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 05:15:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 05:30:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 16.7, 'Wind speed': 1.6, 'Gust speed': 2.6, 'Wind direction': 340.0, 'Relative humidity': 54.0, 'Dew-point temperature': 7.5, 'Precipitation amount': nan, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.4, 'Horizontal visibility': 37740.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
Time: 2024-05-17 05:45:00, Station: Jokioinen Ilmala, Data: {'Air temperature': nan, 'Wind speed': nan, 'Gust speed': nan, 'Wind direction': nan, 'Relative humidity': nan, 'Dew-point temperature': nan, 'Precipitation amount': nan, 'Precipitation intensity': nan, 'Snow depth': nan, 'Pressure (msl)': nan, 'Horizontal visibility': nan, 'Cloud amount': nan, 'Present weather (auto)': nan}
Time: 2024-05-17 06:00:00, Station: Jokioinen Ilmala, Data: {'Air temperature': 17.4, 'Wind speed': 1.2, 'Gust speed': 2.0, 'Wind direction': 353.0, 'Relative humidity': 54.0, 'Dew-point temperature': 7.9, 'Precipitation amount': 0.0, 'Precipitation intensity': 0.0, 'Snow depth': -1.0, 'Pressure (msl)': 1023.3, 'Horizontal visibility': 35690.0, 'Cloud amount': 0.0, 'Present weather (auto)': 0.0}
